State,District,population,population_proper,Location,EnergySource,WaterConsumption,SGD %,AQI,AQI_Bucket,Waste Type,Disposal Method,Recycling Rate (%),Cost of Waste Management (₹/Ton)
Dadra and Nagar Haveli and Daman and Diu,Silvassa,2882734,2622601.17,Suburban,Mixed,256700703,66.7,383,Poor,E-Waste,Landfill,64.02490345,
Chhattisgarh,Bilaspur,1146926,798524.9267,Rural,Wind,57624042.45,57,322,Poor,Non-Biodegradable,Landfill,41.55428378,
Goa,South Goa,4676960,3466466.234,Rural,Solar,329934214.8,81.8,314,Very Poor,Non-Biodegradable,Composting,66.66568164,
Dadra and Nagar Haveli and Daman and Diu,Diu,7128748,4767201.101,Rural,Mixed,468072106.7,57,262,Moderate,Mixed,Landfill,85.28369888,
Bihar,Gaya,7836650,4710030.005,Rural,Hydro,312708219.2,76.7,396,Satisfactory,Mixed,Incineration,29.04384171,
Jharkhand,Jamshedpur,8643107,5621985.884,Urban,Hydro,110951522.7,81.3,54,Poor,E-Waste,Recycling,39.29114688,
Andhra Pradesh,Vijayawada,2542347,1552146.253,Suburban,Wind,181848814.2,70.6,76,Satisfactory,Biodegradable,Incineration,28.2952815,
Rajasthan,Udaipur,3725244,3213531.335,Suburban,Wind,31248559.33,55,231,Severe,E-Waste,Recycling,55.80155136,
Assam,Dibrugarh,6610905,6037481.514,Suburban,Wind,272875329.6,50.4,379,Good,E-Waste,Incineration,19.30344777,
Delhi,New Delhi,4419934,3551740.921,Urban,Wind,47933681.44,66.4,156,Satisfactory,Non-Biodegradable,Composting,66.40894193,
Uttarakhand,Haridwar,5836743,4607497.11,Rural,Thermal,290308810,46.4,370,Good,E-Waste,Recycling,74.97578328,
Mizoram,Lunglei,7956491,6538622.267,Urban,Thermal,493993245.8,93.1,364,Very Poor,Biodegradable,Composting,10.19719338,
Tamil Nadu,Madurai,7531105,7125543.178,Urban,Mixed,303519414.8,43.8,143,Poor,Non-Biodegradable,Recycling,12.47339871,
Madhya Pradesh,Indore,7144930,6774744.292,Urban,Thermal,17294347.45,53,73,Good,Mixed,Incineration,59.07563767,
Uttarakhand,Nainital,8322960,5509770.325,Urban,Thermal,290505949.1,54.5,229,Very Poor,Biodegradable,Recycling,65.54125314,
Punjab,Amritsar,6881618,5829322.719,Rural,Hydro,73663981.04,84.1,157,Poor,E-Waste,Landfill,28.15851229,
Madhya Pradesh,Gwalior,2220743,1445132.734,Urban,Hydro,309622701.2,59.7,156,Very Poor,E-Waste,Composting,79.82030851,
Telangana,Warangal,6327052,3981884.156,Rural,Wind,343286543.3,64.3,216,Poor,Non-Biodegradable,Composting,84.96278929,
Assam,Silchar,8666625,5722690.518,Rural,Solar,31953880.7,47.9,184,Severe,E-Waste,Composting,68.61182689,
Jharkhand,Jamshedpur,301005,193410.5924,Suburban,Mixed,154688313.8,83.4,246,Moderate,Mixed,Incineration,48.54570308,
Andhra Pradesh,Guntur,7611471,5507260.915,Rural,Mixed,321100948.5,55.4,318,Very Poor,Mixed,Recycling,75.54167121,
Madhya Pradesh,Gwalior,596895,433882.5099,Suburban,Solar,386950698.8,89.9,202,Moderate,Biodegradable,Incineration,37.122905,
Maharashtra,Mumbai,9835887,7356968.664,Rural,Wind,375884942.4,55.7,361,Severe,Non-Biodegradable,Recycling,13.90733913,
Ladakh,Kargil,5421832,3534225.133,Suburban,Thermal,150190210.3,69.1,62,Good,Biodegradable,Incineration,79.09966901,
Arunachal Pradesh,Ziro,4864163,3139713.816,Suburban,Thermal,326129689.5,47.8,164,Very Poor,Biodegradable,Landfill,48.96510743,
Arunachal Pradesh,Itanagar,2435665,1833467.859,Suburban,Hydro,403790424.3,54.3,277,Very Poor,Biodegradable,Recycling,47.24317027,
Delhi,New Delhi,1390814,1044360.171,Urban,Wind,106654566.7,61.9,269,Very Poor,Biodegradable,Landfill,33.31070294,
Bihar,Patna,1254965,1178326.232,Urban,Mixed,177591129.3,93.4,302,Severe,Mixed,Landfill,49.61386841,
Lakshadweep,Kavaratti,6653678,4088448.356,Rural,Wind,127526133.7,48.7,265,Poor,Mixed,Landfill,61.50298783,
Odisha,Rourkela,2264239,2045025.93,Rural,Solar,404121374.8,50,385,Very Poor,Mixed,Incineration,27.9872035,
Himachal Pradesh,Kangra,3239130,2831170.188,Urban,Solar,202058665.9,44.5,371,Moderate,Non-Biodegradable,Composting,57.90951252,
Telangana,Warangal,6223357,4886440.332,Suburban,Mixed,136285001.7,51.9,278,Severe,E-Waste,Landfill,69.95719644,
Madhya Pradesh,Gwalior,3567257,2693834.839,Urban,Mixed,42336128.26,88.1,333,Good,Mixed,Incineration,85.07392228,
Chandigarh,Chandigarh,4542820,3656166.076,Suburban,Wind,28318571.26,80.2,215,Poor,Biodegradable,Incineration,18.60877578,
Odisha,Bhubaneswar,6392591,5337316.468,Suburban,Solar,16094746.14,58.1,183,Poor,Non-Biodegradable,Recycling,75.37267071,
Jharkhand,Jamshedpur,4201114,3471573.497,Rural,Mixed,383187309.1,60.3,229,Severe,Biodegradable,Landfill,24.10433015,
Maharashtra,Pune,88885,62199.97416,Urban,Hydro,450351127.1,60.7,128,Poor,Mixed,Landfill,17.65060944,
Punjab,Amritsar,815150,655113.0377,Urban,Hydro,431458171.4,71.3,141,Very Poor,E-Waste,Incineration,22.75518581,
Bihar,Patna,2786552,2059529.462,Suburban,Thermal,432477768.1,88.3,73,Moderate,Biodegradable,Recycling,30.88962474,
Chhattisgarh,Durg,1680842,1423943.313,Rural,Thermal,389245771.6,88.5,145,Poor,Non-Biodegradable,Incineration,39.3852053,
Jammu and Kashmir,Jammu,3674657,2551061.003,Rural,Hydro,386242946.1,62,380,Moderate,Mixed,Recycling,47.95974213,
Goa,North Goa,6210897,4451235.727,Rural,Wind,7815701.98,52,276,Satisfactory,Mixed,Incineration,51.67452514,
Maharashtra,Pune,8862377,8164132.21,Urban,Wind,188430718.8,90.5,388,Good,Non-Biodegradable,Composting,79.0894622,
Goa,South Goa,6590147,4875378.926,Suburban,Thermal,226772351,45.1,155,Moderate,Non-Biodegradable,Incineration,29.73694238,
Maharashtra,Nashik,8145216,6070823.479,Rural,Hydro,60426166.85,83,300,Poor,E-Waste,Composting,69.96233569,
Kerala,Kochi,5799905,4915655.307,Rural,Thermal,206314321.2,83.4,87,Severe,Mixed,Recycling,39.90519639,
Uttarakhand,Nainital,4360698,3134261.63,Rural,Wind,377952492.8,88.4,153,Very Poor,Non-Biodegradable,Recycling,11.71104439,
Uttar Pradesh,Noida,7089818,4920389.008,Urban,Wind,129047243.4,81.6,368,Very Poor,E-Waste,Landfill,58.51975206,
Kerala,Kozhikode,1102700,895304.8123,Urban,Wind,80073282.02,80.5,151,Moderate,Biodegradable,Composting,38.20795143,
Haryana,Gurugram,9095978,6890510.079,Suburban,Thermal,281662189.2,65.8,257,Satisfactory,E-Waste,Incineration,45.66986243,
Jharkhand,Dhanbad,4445566,2889728.531,Rural,Solar,385229636.6,60.2,364,Very Poor,E-Waste,Composting,78.60492441,
Meghalaya,Tura,4054860,2662730.862,Suburban,Mixed,427107834.1,54.3,367,Satisfactory,E-Waste,Recycling,18.58612351,
Uttar Pradesh,Lucknow,5153646,4214397.904,Urban,Hydro,98393831.01,88.9,332,Satisfactory,Non-Biodegradable,Composting,22.82401035,
Haryana,Panipat,9468573,6687769.301,Rural,Wind,360886290.4,66.5,351,Good,Biodegradable,Incineration,38.73401353,
Andaman and Nicobar Islands,Port Blair,3150369,2678637.006,Suburban,Thermal,32537750.02,55.7,263,Severe,Mixed,Recycling,72.08445117,
Punjab,Ludhiana,6529345,4110399.774,Rural,Mixed,105297245.1,78.3,279,Satisfactory,Non-Biodegradable,Incineration,24.09250471,
Mizoram,Lunglei,2372049,1454606.85,Suburban,Mixed,374084724.1,46,75,Poor,Mixed,Composting,66.9804125,
Odisha,Rourkela,9257531,7275848.182,Suburban,Wind,79958732.94,68.8,161,Very Poor,Non-Biodegradable,Recycling,27.98215122,
Mizoram,Aizawl,5837848,3629145.576,Rural,Wind,293487526.4,46.9,364,Poor,E-Waste,Incineration,71.81910313,
Andhra Pradesh,Guntur,6074541,4723525.163,Suburban,Mixed,23380300.77,46.6,158,Severe,Mixed,Composting,33.56758378,
Andaman and Nicobar Islands,Port Blair,5447855,3608712.025,Urban,Hydro,220264598.8,80.9,225,Good,E-Waste,Composting,65.74513952,
Maharashtra,Pune,5766023,4923533.048,Urban,Thermal,223870656,65,125,Moderate,Non-Biodegradable,Recycling,46.4214284,
Mizoram,Aizawl,4624979,4131053.346,Rural,Thermal,366291960.7,91.7,334,Severe,Biodegradable,Landfill,34.27693545,
Madhya Pradesh,Indore,7171596,5755370.737,Urban,Hydro,460854128.3,65.6,76,Severe,Non-Biodegradable,Incineration,29.99494491,
Andaman and Nicobar Islands,Port Blair,9461049,7072735.593,Urban,Mixed,265703045.1,49.8,73,Good,E-Waste,Landfill,32.34800432,
Lakshadweep,Kavaratti,6132899,5557674.46,Urban,Mixed,358918691,49.9,240,Satisfactory,E-Waste,Incineration,29.16823115,
Uttarakhand,Dehradun,2891098,1851118.205,Suburban,Thermal,265005685.2,80,143,Good,E-Waste,Composting,79.53142597,
Ladakh,Leh,8434472,6892625.373,Suburban,Solar,72626440.13,86.4,71,Poor,Mixed,Composting,45.28349216,
Andaman and Nicobar Islands,Port Blair,6421537,4467182.587,Rural,Wind,490953137.5,43.7,365,Poor,Mixed,Landfill,23.26302432,
Odisha,Rourkela,81500,56370.95425,Urban,Hydro,454216098.8,48,44,Satisfactory,Biodegradable,Recycling,69.68060046,
Telangana,Warangal,5462920,4736200.267,Urban,Hydro,142266789,91.9,87,Very Poor,Mixed,Incineration,46.18791925,
Maharashtra,Pune,212260,181300.0761,Suburban,Hydro,362333271.7,65.5,106,Very Poor,Biodegradable,Recycling,74.08464873,
Chhattisgarh,Durg,1797447,1174348.997,Rural,Mixed,301287070.9,70.5,77,Satisfactory,Biodegradable,Recycling,18.14333665,
Telangana,Warangal,9389207,6455671.159,Urban,Solar,64595774.27,63.9,307,Satisfactory,Mixed,Recycling,33.52279516,
Lakshadweep,Kavaratti,7006641,4610082.821,Urban,Wind,78466734.27,57.9,86,Poor,Non-Biodegradable,Landfill,72.9859067,
Delhi,New Delhi,2512401,1554009.282,Suburban,Wind,351644967.9,47,289,Severe,Non-Biodegradable,Composting,22.90869026,
Chandigarh,Chandigarh,3559432,2997097.989,Suburban,Mixed,185937397.1,86,134,Severe,Mixed,Landfill,16.16284235,
Himachal Pradesh,Shimla,4911102,3483814.573,Suburban,Hydro,106663525.5,63.4,299,Poor,E-Waste,Landfill,59.30509907,
Uttarakhand,Nainital,9166296,6472626.626,Suburban,Hydro,483180435.3,48.9,176,Good,E-Waste,Landfill,81.03855814,
West Bengal,Howrah,620345,491953.9077,Urban,Wind,402893809.7,46.8,107,Moderate,E-Waste,Incineration,25.84549425,
Uttar Pradesh,Noida,2619838,1965470.895,Suburban,Wind,284462007.3,90.3,209,Good,Mixed,Incineration,12.00803878,
Nagaland,Kohima,421999,309382.5378,Urban,Wind,181780894,40.3,54,Poor,E-Waste,Incineration,83.54015698,
Dadra and Nagar Haveli and Daman and Diu,Silvassa,1280323,888611.3994,Urban,Hydro,469798270.5,40.3,336,Good,Biodegradable,Incineration,12.01630769,
Haryana,Panipat,2892383,2236905.757,Suburban,Solar,238567398.3,83.9,384,Poor,E-Waste,Recycling,82.59510593,
Nagaland,Kohima,6886837,6486972.288,Suburban,Solar,22774228.32,44.2,392,Moderate,E-Waste,Composting,77.87314862,
Punjab,Patiala,6287955,5126209.431,Urban,Hydro,308584642.5,53.6,380,Moderate,Non-Biodegradable,Incineration,14.39479046,
Jammu and Kashmir,Srinagar,1714135,1146090.425,Rural,Thermal,69482942.49,72.1,251,Severe,Mixed,Recycling,33.2564386,
Andaman and Nicobar Islands,Port Blair,8286071,7464409.175,Urban,Mixed,277216181.2,43.1,264,Satisfactory,Biodegradable,Landfill,26.8013907,
Nagaland,Dimapur,8695920,7427948.128,Urban,Wind,10883297.83,93.5,273,Poor,Mixed,Composting,19.84866899,
Gujarat,Rajkot,9582112,6941389.323,Urban,Hydro,394428075,46.6,339,Good,Mixed,Landfill,19.03701024,
Andhra Pradesh,Vijayawada,6530575,5859021.901,Suburban,Thermal,275538961.7,78.3,329,Very Poor,Biodegradable,Composting,51.56424155,
West Bengal,Howrah,1352284,1096515.888,Rural,Wind,2619893.83,74.3,359,Severe,E-Waste,Recycling,44.84685075,
Ladakh,Kargil,3307250,2666793.081,Suburban,Hydro,203934547,83.1,330,Severe,E-Waste,Composting,25.22008888,
Bihar,Gaya,8037232,4829472.504,Urban,Mixed,294281353.7,56,152,Poor,E-Waste,Recycling,88.77332015,
Punjab,Patiala,5266675,3361043.451,Suburban,Hydro,80414054.59,86,135,Poor,E-Waste,Composting,15.03318289,
Dadra and Nagar Haveli and Daman and Diu,Silvassa,3611919,2621775.971,Urban,Thermal,273478356.9,80,308,Moderate,Biodegradable,Recycling,65.6189261,
Delhi,New Delhi,1738813,1171106.18,Suburban,Mixed,84076204.95,91.3,158,Satisfactory,Mixed,Composting,74.15812411,
West Bengal,Howrah,4087415,3353585.31,Urban,Hydro,186503746.7,64.7,81,Very Poor,Biodegradable,Recycling,36.69589196,
Assam,Dibrugarh,6525150,5725779.543,Rural,Thermal,421411917,55.1,327,Satisfactory,Non-Biodegradable,Incineration,35.05699629,
Goa,North Goa,7188366,4780295.222,Suburban,Wind,321750911.2,41.8,216,Moderate,E-Waste,Incineration,33.75859149,
Tamil Nadu,Madurai,3898638,2506347.237,Urban,Thermal,453389458.6,50.6,329,Satisfactory,Non-Biodegradable,Recycling,58.57980826,
Gujarat,Vadodara,3846530,2366760.544,Rural,Hydro,336283026.4,71.5,292,Satisfactory,Non-Biodegradable,Incineration,83.23631089,
Dadra and Nagar Haveli and Daman and Diu,Daman,2016697,1525657.031,Suburban,Wind,319928014.1,44.2,125,Satisfactory,Biodegradable,Composting,68.17827678,
Andhra Pradesh,Kurnool,2629068,1642378.032,Rural,Thermal,252155549.3,69,163,Poor,Mixed,Incineration,21.31825676,
Goa,South Goa,2585282,1995733.257,Urban,Solar,218926602.2,57.3,95,Severe,Biodegradable,Composting,23.3001448,
Telangana,Hyderabad,5981473,4774072.582,Rural,Thermal,491691627,72.3,101,Very Poor,Non-Biodegradable,Recycling,34.9957883,
Dadra and Nagar Haveli and Daman and Diu,Silvassa,6176199,5266847.37,Rural,Wind,4977790.07,88.6,395,Good,Biodegradable,Incineration,61.10318599,
Telangana,Hyderabad,4749585,3159283.153,Rural,Wind,31572506.54,81.7,362,Good,Non-Biodegradable,Composting,26.33923628,
Andaman and Nicobar Islands,Port Blair,1809997,1299970.949,Rural,Mixed,247783494.9,67.2,319,Good,E-Waste,Recycling,32.84033048,
Jammu and Kashmir,Srinagar,6667108,4477944.157,Rural,Mixed,212479355.1,82.6,45,Satisfactory,E-Waste,Landfill,27.70090099,
Tripura,Udaipur,1763788,1523740.601,Urban,Thermal,498608958.3,80.3,383,Severe,E-Waste,Landfill,66.38741066,
Jharkhand,Jamshedpur,2007442,1703838.138,Rural,Wind,265704338.6,81.4,98,Severe,Biodegradable,Composting,20.60043751,
Puducherry,Puducherry,2343568,1869929.164,Urban,Mixed,256857407.4,76.3,323,Very Poor,Biodegradable,Composting,25.92611201,
Tripura,Udaipur,1432874,1253521.937,Rural,Wind,93208123.19,93.3,100,Very Poor,Mixed,Landfill,71.89557659,
Uttarakhand,Nainital,5037359,3092424.423,Suburban,Solar,73890619.54,63.2,325,Poor,Non-Biodegradable,Recycling,16.67463699,
Jammu and Kashmir,Jammu,403451,297963.4948,Urban,Solar,35141738.55,86.1,117,Satisfactory,Non-Biodegradable,Landfill,29.08806351,
Kerala,Kochi,5765366,4983088.278,Urban,Wind,463250775.7,74.5,307,Very Poor,E-Waste,Recycling,58.50172681,
Bihar,Patna,6065981,4627827.015,Urban,Hydro,106166978.4,88.9,69,Poor,Mixed,Incineration,75.31052083,
Uttar Pradesh,Kanpur,7100240,5161702.931,Urban,Hydro,466132859.5,60.1,242,Good,Non-Biodegradable,Incineration,18.56632393,
Assam,Silchar,5908097,3895754.026,Urban,Wind,394894967.5,69.8,235,Very Poor,Biodegradable,Composting,14.95282821,
Mizoram,Aizawl,9758796,8215616.406,Suburban,Mixed,405720201.3,59.8,288,Very Poor,E-Waste,Landfill,24.87788552,
Himachal Pradesh,Shimla,8846689,8343161.284,Rural,Hydro,190455821.5,93.6,171,Good,Biodegradable,Composting,64.05000988,
Andaman and Nicobar Islands,Port Blair,5262881,4714780.24,Rural,Hydro,383430020.4,89,394,Good,E-Waste,Landfill,36.36879798,
Andhra Pradesh,Kurnool,3691089,3408287.876,Rural,Mixed,314825948.2,48.8,69,Very Poor,Mixed,Composting,63.44619434,
Nagaland,Kohima,9459879,7612483.58,Suburban,Mixed,320223019.4,46,281,Severe,Biodegradable,Recycling,45.55927249,
Punjab,Amritsar,997650,944950.9201,Suburban,Hydro,277456896.4,55.7,260,Good,Biodegradable,Incineration,12.88853463,
Lakshadweep,Kavaratti,5646090,3557905.184,Suburban,Mixed,332091459.5,56.4,139,Poor,Mixed,Composting,87.89463173,
West Bengal,Howrah,9747768,8215943.73,Urban,Mixed,226796981.2,79.2,179,Moderate,Biodegradable,Composting,31.39909332,
Puducherry,Puducherry,7926348,5825722.555,Rural,Mixed,40117574.07,41.8,62,Poor,E-Waste,Landfill,69.60086222,
Meghalaya,Tura,8720818,7207233.118,Rural,Thermal,116133905.2,47.4,220,Very Poor,E-Waste,Composting,73.40150785,
Rajasthan,Jodhpur,4581391,4334608.056,Suburban,Mixed,462650548.2,70.1,154,Moderate,E-Waste,Landfill,14.35281431,
Madhya Pradesh,Bhopal,2231172,1403948.724,Suburban,Solar,65980848.41,77.7,177,Good,Biodegradable,Incineration,40.17382803,
Puducherry,Puducherry,988110,793576.3709,Suburban,Mixed,91962073.59,94.5,69,Satisfactory,Biodegradable,Composting,27.34477598,
Jammu and Kashmir,Jammu,5182226,3415946.243,Urban,Hydro,59229410.8,59.3,248,Very Poor,E-Waste,Recycling,22.40341285,
Goa,South Goa,6116072,5367847.746,Suburban,Thermal,373526318.7,81.2,194,Satisfactory,E-Waste,Composting,65.57533795,
Madhya Pradesh,Indore,6824224,6350850.87,Rural,Thermal,236428990.7,43.1,78,Severe,E-Waste,Composting,30.94109009,
Madhya Pradesh,Indore,4115807,3126411.327,Rural,Thermal,134772712.9,72.8,317,Satisfactory,E-Waste,Composting,77.53932978,
Kerala,Kozhikode,4583274,3626399.07,Suburban,Solar,417023556.2,94.4,99,Poor,Biodegradable,Composting,29.98844249,
Ladakh,Kargil,9567921,6174722.639,Rural,Thermal,309611391.1,94.2,361,Very Poor,Biodegradable,Recycling,80.18458028,
West Bengal,Kolkata,7920700,5411156.178,Suburban,Thermal,155442265.3,44.7,398,Moderate,Mixed,Incineration,11.0764654,
Assam,Guwahati,5684973,4323571.842,Rural,Wind,360974346.9,50.8,273,Severe,Biodegradable,Landfill,82.63796181,
Nagaland,Dimapur,1967049,1450169.245,Rural,Thermal,233399720.5,79.8,207,Moderate,Biodegradable,Composting,37.02483989,
Uttar Pradesh,Lucknow,9280044,8154896.666,Rural,Hydro,182512187.6,66.8,150,Satisfactory,E-Waste,Composting,77.73472259,
Arunachal Pradesh,Tawang,4721423,3371263.458,Suburban,Solar,85755939.25,90.9,369,Very Poor,E-Waste,Landfill,15.56805481,
Bihar,Muzaffarpur,3641801,2514761.578,Rural,Wind,162782101.1,50.4,51,Moderate,Biodegradable,Incineration,73.51842124,
West Bengal,Kolkata,3871544,3291170.862,Urban,Hydro,276081215.2,93.1,361,Moderate,E-Waste,Incineration,79.20216949,
West Bengal,Darjeeling,9690555,7337628.942,Rural,Hydro,103577846.2,72.1,192,Good,Mixed,Composting,70.93379723,
Tripura,Agartala,1503735,1374562.078,Rural,Wind,152478797.3,68.4,227,Satisfactory,Biodegradable,Incineration,78.8842361,
Uttar Pradesh,Noida,8772772,8101563.701,Rural,Wind,200061597.2,76.1,390,Moderate,E-Waste,Recycling,43.28038007,
Arunachal Pradesh,Tawang,7176783,5137060.775,Rural,Mixed,209160781.2,71.1,218,Very Poor,Mixed,Composting,35.93998799,
Lakshadweep,Kavaratti,5191369,4477153.43,Suburban,Hydro,329182467.9,85.2,152,Poor,Biodegradable,Incineration,19.64908875,
Chandigarh,Chandigarh,4126836,3726617.145,Rural,Thermal,323837636,72.9,343,Good,E-Waste,Landfill,55.42081664,
Rajasthan,Jaipur,5467509,4339651.508,Suburban,Hydro,35150304.87,71.8,336,Very Poor,E-Waste,Recycling,23.14060451,
Tamil Nadu,Madurai,5833461,4167599.316,Suburban,Mixed,10682965.73,88.3,289,Good,Biodegradable,Recycling,73.64875104,
Ladakh,Leh,9610545,7344640.663,Suburban,Wind,69604143.19,75,121,Severe,Mixed,Recycling,57.02280011,
Arunachal Pradesh,Ziro,7852059,5272299.476,Suburban,Hydro,25095624.41,82.2,54,Moderate,Biodegradable,Composting,82.68547328,
Uttarakhand,Nainital,308067,255098.5806,Suburban,Solar,376341214.9,45,191,Satisfactory,E-Waste,Composting,13.35290241,
Sikkim,Namchi,4324672,3842224.55,Suburban,Solar,221664054.6,81.9,196,Moderate,Biodegradable,Composting,53.81219298,
Lakshadweep,Kavaratti,4310091,4093828.337,Suburban,Wind,151755007.7,91.7,334,Severe,Non-Biodegradable,Composting,15.55271137,
Meghalaya,Tura,6322806,4647618.83,Urban,Thermal,46964881.27,91.9,297,Very Poor,Non-Biodegradable,Landfill,18.16876819,
Punjab,Amritsar,7929413,5998109.275,Rural,Thermal,472567634.5,89.7,243,Poor,E-Waste,Recycling,85.82579273,
Uttar Pradesh,Varanasi,7329828,6280716.186,Suburban,Solar,463093757.8,51.9,303,Good,Biodegradable,Recycling,63.93167432,
Meghalaya,Tura,7860600,6487093.833,Rural,Mixed,85719217.49,79,172,Moderate,Mixed,Recycling,80.31358649,
Goa,South Goa,3210871,2471137.933,Urban,Mixed,123313774.7,69.5,124,Severe,Mixed,Recycling,79.07570147,
Tamil Nadu,Madurai,285319,212600.7258,Urban,Solar,342098140.5,61.9,255,Very Poor,Mixed,Incineration,71.66291613,
Haryana,Panipat,3578424,3064125.463,Rural,Hydro,290106305.3,91.5,129,Good,Non-Biodegradable,Incineration,52.2977211,
Goa,North Goa,1892902,1362944.497,Urban,Mixed,326704834.2,65.5,140,Moderate,E-Waste,Incineration,19.92346152,
Sikkim,Gangtok,5880846,4494754.762,Suburban,Hydro,304208452.2,50.5,274,Severe,Mixed,Landfill,85.95737863,
Goa,North Goa,7721062,7214940.765,Suburban,Solar,36031359,74.6,282,Poor,Non-Biodegradable,Recycling,86.01130938,
Jammu and Kashmir,Jammu,5790502,4343818.42,Rural,Hydro,380924153.4,73.1,196,Satisfactory,Biodegradable,Composting,13.08952024,
Mizoram,Aizawl,8676456,7895601.638,Urban,Mixed,289489108.7,85.4,64,Poor,E-Waste,Composting,66.7612705,
Mizoram,Aizawl,2857154,1867867.332,Rural,Mixed,379533381,67.2,263,Poor,Biodegradable,Incineration,46.98257013,
Tamil Nadu,Chennai,6330364,3966430.698,Rural,Thermal,484507340.5,66.8,198,Poor,Biodegradable,Incineration,60.9978863,
Madhya Pradesh,Indore,7732005,5212569.857,Suburban,Solar,285234283.6,86.4,243,Very Poor,Biodegradable,Composting,17.87215264,
Jammu and Kashmir,Srinagar,8536222,6446453.374,Suburban,Wind,206167800,63.5,272,Severe,Non-Biodegradable,Incineration,78.61125869,
Sikkim,Gangtok,4255343,3381374.142,Suburban,Hydro,365474755.8,85.8,307,Good,Mixed,Composting,12.16410458,
Gujarat,Ahmedabad,8021768,6064360.689,Urban,Solar,136976515.3,78.3,398,Good,Non-Biodegradable,Incineration,11.7165131,
Sikkim,Gangtok,4294622,3853864.617,Suburban,Mixed,348570748.2,62,316,Good,E-Waste,Recycling,37.42992965,
Rajasthan,Jodhpur,7975521,6897825.334,Suburban,Thermal,274921051.1,45.2,233,Very Poor,Mixed,Landfill,89.31478147,
Goa,North Goa,3093040,2902241.649,Rural,Thermal,242226174.6,90.3,145,Satisfactory,Mixed,Composting,28.29258148,
