state,population,peak_demand_MW,annual_generation_GWh,total_installed_capacity_MW,coal_MW,gas_MW,hydro_MW,nuclear_MW,solar_utility_MW,solar_rooftop_MW,wind_MW,biomass_MW,other_renewables_MW,renewables_share_percent,CO2_emissions_MtCO2,TnD_losses_percent,storage_capacity_MWh,pumped_hydro_MW_MWh,battery_storage_MW_MWh,microgrid_projects_count,stranded_renewable_capacity_MW,avg_retail_tariff_INR_per_kWh,domestic_tariff_INR_per_kWh,industrial_tariff_INR_per_kWh,commercial_tariff_INR_per_kWh,major_DISCOMs,RPO_target_percent,recent_policies_notes,major_projects_under_construction,grid_constraints_notes,resource_score_solar,resource_score_wind,notes,year,CO2_per_MWh,renewables_to_demand_ratio
Himachal Pradesh,68000000,15505,73622,27270,15188.2714042353,1591.5936294771432,4893.982087325254,989.284383063904,3542.961885389036,983.0877554790944,5637.872253172478,1638.5936538831197,486.2587018564673,56.11114704194952,202.47820485757435,18.46298711427181,264.3817221775134,146.12721632199984,203.8700849511309,59,578,8.62,9.47,8.63,10.17,DISCOM-5,14.978622864178918,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.2,7.6,Notes placeholder,2022,0.002750240483246507,0.7612070653288441
Jharkhand,130000000,25420,167715,19482,11452.09955319425,1403.835743470588,2400.6405367629573,608.9829512407271,3231.6975288480603,247.41193580935766,2524.6558361901584,271.77290377776984,803.8910169767522,19.164587999482173,315.03439299417187,18.089836850623573,298.5181287459051,237.35976841947544,186.1076417939951,64,572,5.27,4.81,5.97,4.75,DISCOM-1,16.540345255438393,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.3,4.1,Notes placeholder,2022,0.001878391276833747,0.2468740442417524
Karnataka,125000000,11522,98916,40497,14665.30632862524,2560.2788646051845,7394.542014278887,985.288497792352,8670.730799065437,2803.6857639336263,2186.4934167300653,2659.3755130096747,1252.962082702901,37.10459956660495,998.0235441176615,20.3167021740112,1233.8191327980715,661.0032270433657,886.5357765767452,26,221,6.9,7.03,6.99,6.38,DISCOM-4,13.380154577072014,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,7.0,6.8,Notes placeholder,2022,0.01008960677865726,1.4164455383387262
Kerala,123000000,38737,39805,21545,10215.226345026116,3856.395873374845,3214.7375538270844,1220.185610894372,3621.7222421972706,777.5718659298107,2237.0605113186202,1512.424468176597,552.1088655606984,52.33046037844376,328.050268088855,18.25052234987664,441.66385897924226,389.4610547405412,202.53181296351585,10,137,6.55,6.65,6.39,6.64,DISCOM-4,17.359601761069644,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.9,5.5,Notes placeholder,2022,0.008241433691467277,0.21036164616832223
Madhya Pradesh,10000000,1739,126553,43249,14505.953522779597,5558.901339007415,2648.702433279841,2535.18802699728,9063.729276721475,1391.3541631409535,5365.137085051907,1781.8231948339485,1563.8663732287716,13.388792466933204,889.2139030318817,21.916545749556537,421.34865206712414,304.0297483576132,248.21113543625663,29,75,7.51,6.91,7.92,7.78,DISCOM-2,12.73275692245413,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.7,3.4,Notes placeholder,2022,0.007026415043751485,10.121934283926556
Maharashtra,143000000,45141,52578,28816,17992.04633967558,3487.6225173920225,1452.8315940287084,1005.6667352053422,7214.505698668542,1993.6904343883796,4434.1507448148395,1816.870541613969,938.0984366546344,30.46612087800972,238.24648574398032,10.012110729877689,663.2132321213421,484.6614018656897,404.95595038169125,56,15,6.16,6.53,6.51,5.86,DISCOM-4,13.271943341318808,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.7,8.4,Notes placeholder,2022,0.0045312960885537735,0.34246510754050047
Manipur,60000000,7653,135890,1884,1175.4470406228074,374.7318793400848,102.23300323961476,117.80050630899092,187.80004549224014,29.186993963110783,315.2785394320579,152.3312506594805,25.303442652064028,40.01431816875732,42.32831125491639,24.513753874249687,20.883112905001845,9.720359358585918,15.722331326187968,55,854,5.44,5.26,6.1,5.5,DISCOM-4,15.40198845885181,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,9.0,7.2,Notes placeholder,2022,0.00031148952281195375,0.08945470136507112
Meghalaya,78000000,2870,132519,22015,10493.905624927658,3793.995469992498,4292.750814827672,2065.930877084349,3323.0611116696673,1083.2736839441525,4371.843502573244,990.933938311301,524.3490626581103,36.52726691399526,441.3248710760019,20.51311830120101,268.4231166492838,174.7078634069873,115.39420059566058,88,659,8.64,8.94,8.71,9.89,DISCOM-4,13.038713828520422,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.3,4.4,Notes placeholder,2022,0.0033302761949305527,3.4038718594070954
Mizoram,85000000,26196,37735,24513,9951.058006975314,3564.7182543238264,2460.346125028253,1293.7094923466857,1674.6346151121982,1978.5011239471548,2906.653720305532,1101.3106481759496,550.1805495133433,39.34121465610552,292.01641848860027,13.944559474458156,468.23334358470964,285.10933516570657,296.3605471387798,32,586,8.58,7.72,9.53,8.78,DISCOM-2,14.275921872786672,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.8,6.9,Notes placeholder,2022,0.0077386092086551015,0.2924530503718444
Nagaland,147000000,14646,199639,38039,16947.989334094826,2413.0780062795866,5250.687535095617,2061.841904446488,9637.29918017497,1049.8490268300804,4344.956855162146,1712.762799431638,1705.7526330804492,30.070860008345427,599.5682291619843,11.844073720100624,769.3282305848218,619.3524125476621,457.89970465541415,59,447,6.9,6.52,7.37,8.06,DISCOM-3,15.955030952178454,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.5,4.0,Notes placeholder,2022,0.003003262033780896,1.1433065588965476
Odisha,126000000,36585,71883,36664,13076.080330586648,2204.701472771685,2460.1279257098868,1806.164753979734,5460.609755061836,1722.9152796023213,1760.5407776835134,3111.589560083911,606.0338837185793,18.95003258694117,415.3409813331751,20.219576677026456,1322.5049441734157,558.1370308167494,990.3533612415118,71,760,8.62,9.07,9.73,10.03,DISCOM-1,14.901392175473228,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,7.6,7.5,Notes placeholder,2022,0.005778014013510497,0.3295245420918841
Punjab,66000000,45780,188457,23647,15138.87554580837,3076.206425142173,1737.1247537871654,1146.7293257438305,1184.9522180683132,485.69367027705226,2869.179173104901,1561.7983887292005,755.9367112676489,52.84060445306814,449.84271577350097,19.947846774524177,457.5706035569056,283.3008031044923,357.336037596761,91,165,5.61,5.92,5.24,5.28,DISCOM-3,13.443991795818947,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,7.9,8.2,Notes placeholder,2022,0.002386978015003428,0.13328142093008885
Rajasthan,60000000,20244,15778,13743,4723.154490502305,1328.8040978591605,1798.723565162855,173.47031875246995,609.0576605854014,1012.6699959638253,1120.5949150486333,955.0043566758993,290.9230392056002,25.670561510000407,135.71018734876745,23.8451771525548,299.82700368456017,252.0340993508873,261.8842657187018,63,811,7.23,6.85,8.27,6.78,DISCOM-1,11.47258446690811,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.2,7.8,Notes placeholder,2022,0.00860122875831965,0.18263816085130208
Sikkim,112000000,29786,152019,4680,1643.3785071701843,709.6596753559721,289.9440406766103,152.13205788868524,1082.6133930256615,301.93186366654186,665.8346193132537,353.8301789427624,110.05903535223683,57.72884599172064,108.6609697670957,18.188609683741465,59.7864761549508,26.879195246231127,29.134342853363016,26,943,6.82,6.68,7.31,6.43,DISCOM-1,16.191316774642793,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.7,5.8,Notes placeholder,2022,0.000714785452917699,0.08071611008353653
Tamil Nadu,6000000,16929,638,25349,16569.838624491862,1497.0497497119068,4336.567645860849,695.7079823819261,5994.028507789098,1054.4388793052651,2935.55131939588,862.385575635303,1103.2702010032936,55.37110641016928,644.8017862561023,12.04298197670826,659.9783619027761,387.3067195097037,588.3609423500274,87,858,7.88,8.62,7.02,9.08,DISCOM-4,11.974276371638904,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.4,4.0,Notes placeholder,2022,1.0106611069844864,0.6406996445227446
Telangana,26000000,7605,89170,40714,17948.084880745202,5010.346429714905,4950.799163172136,992.0241382189284,8492.674437587517,2958.3856753616296,1355.9321161594721,2073.1686630778127,1195.3027657925927,21.10390509645507,515.9185601901211,11.167451832631858,650.0703748013533,552.9580226329085,323.79740889816594,24,600,5.75,6.24,5.36,5.34,DISCOM-4,15.750694907724949,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.7,3.6,Notes placeholder,2022,0.005785786253113391,1.9566286511750732
Tripura,150000000,14487,18992,36559,23021.98697719258,5517.051993498032,2031.1630093223944,3521.736958743664,6422.78771764843,540.3620250337138,3847.6786479757375,1673.716591937625,1445.3930877511589,53.360912834372215,527.6723297393618,14.650871902717938,455.06700168744425,202.78038668778024,346.00887626038343,27,898,7.76,7.53,7.34,8.14,DISCOM-3,10.671433072665549,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.6,7.5,Notes placeholder,2022,0.027783926376335394,0.8617757287634089
Uttar Pradesh,88000000,35318,3045,14076,7639.677585365459,1593.1756342378458,1933.2910982342407,368.5819108299392,3162.1410130686395,1020.9878819012655,840.3590427926428,260.6677886115822,201.66702294378217,15.59101114435227,346.38449135048813,12.283102528123583,393.87047390516335,333.1047337230173,187.09950897748985,97,910,8.99,8.55,9.82,10.72,DISCOM-1,15.63129444739918,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.3,8.0,Notes placeholder,2022,0.11375516957323091,0.14961650507883034
Uttarakhand,82000000,15835,93047,30876,21435.652715829856,1970.7818628394025,3034.158067694519,1005.4688105589684,4291.338110108561,1522.4278946014065,2962.904900246456,1847.4482566068034,1465.401524258973,12.015495489240449,538.546533866589,21.20553227823871,888.8059461647516,554.534221232057,474.1998819489597,25,573,5.45,5.96,5.8,6.4,DISCOM-2,16.947328676050276,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.8,8.0,Notes placeholder,2022,0.0057878978781324385,0.6709263758486408
West Bengal,96000000,13725,69333,45354,14112.215075352186,4224.898152479918,4474.471444314327,2204.750668851126,6935.4034170008335,1583.5309531014484,3597.7919734527045,2130.5583703189245,858.4957445862589,32.91912102817113,1204.7211671695802,18.26884795636358,1023.49349672975,432.68614334918345,942.623801692407,91,396,8.3,8.69,8.49,8.94,DISCOM-1,16.827589667424284,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.4,6.6,Notes placeholder,2022,0.017375869602780498,1.0380535310654944
Delhi,7000000,13191,118962,30027,17773.94808080767,3275.1613006561643,2978.402971681269,694.5731162445611,2773.051912268968,2327.910299680249,5400.881976175224,1212.5701247998477,1274.3983023459125,44.72226385714697,375.45377724689604,18.36049579033053,547.7021903694402,294.1899131836958,372.1444268201113,14,425,8.39,7.69,9.65,7.7,DISCOM-4,12.126669493540945,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.2,5.6,Notes placeholder,2022,0.0031560815827482392,0.8880611259892569
Jammu & Kashmir,149000000,28193,14170,47120,25991.3119806312,9097.52890920509,7140.8525765008535,3100.3541580280594,4186.894208490225,3642.1136683527616,3085.0464116568814,3341.18863498018,989.3942662464996,58.77008971816032,607.549162106291,19.703124532365024,1335.9562353188248,798.9457038215977,976.2230921568254,18,341,6.91,7.39,7.67,7.66,DISCOM-1,11.725110378451935,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.1,6.3,Notes placeholder,2022,0.042875734799314814,0.5056305793452293
Ladakh,136000000,12703,70933,30190,13439.698230084708,5256.193399242105,2967.213785129123,1261.6263363384828,2793.865425131591,2062.885072282911,3488.754740199002,2207.1407029130605,774.6937609066591,41.02499250032756,654.9421168655368,19.209666010920028,605.9903860835578,391.79177438027534,552.1082650409373,93,425,5.21,4.99,4.79,6.2,DISCOM-5,11.479776250106331,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.1,8.9,Notes placeholder,2022,0.009233249924090858,0.8307207699383268
Chandigarh,24000000,12742,148973,3495,1240.9476348469284,301.38875016796834,386.6180153984091,188.1792838385128,730.4816558690097,32.532388878743575,322.3087326452578,205.45487861528812,64.6384728804719,47.39919104703805,34.90532017069792,21.2887748586176,44.420410063862214,21.87425054386185,20.837214394487315,62,333,7.54,7.26,6.43,8.97,DISCOM-1,12.894391434792118,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.1,3.7,Notes placeholder,2022,0.00023430635196107965,0.10130102464356454
Puducherry,30000000,45012,181658,41672,18720.20086218788,6579.305991909008,2705.804023900697,448.202223131033,8183.130175238349,1899.1274047465013,1991.8100564936674,1988.2453819710472,807.0668599995367,24.86916838001172,1140.01006395057,19.13932883113253,1282.9924993576944,694.7271518955648,1154.7473319578116,77,513,5.57,5.39,4.86,6.43,DISCOM-4,11.57199629416339,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.6,7.3,Notes placeholder,2022,0.00627558414135667,0.3124125348451427
Andaman & Nicobar Islands,109000000,48820,177414,39638,24208.067993596804,6374.909124562683,3347.3667332207656,2198.486475681036,6577.112124227276,2042.3077268566944,2637.833642709843,2527.3872695657087,503.1749552013432,13.26507623798803,1110.9234165614364,17.078341321663576,1055.0206494438191,426.9870644936573,710.1705346494712,81,984,8.11,8.39,7.52,7.39,DISCOM-3,13.157511099542958,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.6,4.9,Notes placeholder,2022,0.00626175733911324,0.28235642694304636
Lakshadweep,112000000,8328,46454,4995,2416.779583552175,875.8353999283544,776.2512658117107,222.1489069469561,513.2776971769142,56.972794877523995,256.4458009458889,392.58655996637583,101.77560822856182,56.891500307135495,63.91515668615789,20.152729343460628,39.70436846329554,25.258403005630853,36.32415478761248,92,71,5.84,5.26,6.42,5.98,DISCOM-2,14.141820906151017,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.6,7.8,Notes placeholder,2022,0.0013758805847969582,0.14640764324768285
Andhra Pradesh,111000000,41761,144986,47678,32650.17571113491,8691.828834619275,4641.835797166749,3489.496424092952,6453.50628771097,2019.932069222275,2959.9078421239456,828.9003133835433,919.4405826843108,12.10207431513345,824.8862137858919,23.33146863888829,1239.1088882281279,686.6404417148617,713.8742824821653,85,784,7.09,7.69,7.96,7.57,DISCOM-3,15.268163195105704,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,7.6,8.4,Notes placeholder,2023,0.005689419763190183,0.29362913992578565
Arunachal Pradesh,147000000,48788,92079,7212,3556.0585390750125,774.6694951271061,650.125339870969,214.39608995742145,1435.9473318929572,214.30328937115004,928.7643598621679,98.60333778551055,201.9822834186841,53.15705662932418,177.6957854829034,16.980783099236817,71.24895413147532,26.44779134892414,28.414049492194167,91,352,8.18,7.51,7.7,7.94,DISCOM-5,17.119727939654062,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,7.5,4.4,Notes placeholder,2023,0.0019298188021471064,0.05488272359825747
Assam,35000000,2674,62256,46849,32223.597935464728,5000.813478088994,8743.676227509646,822.4548231572181,6992.071694731504,3926.98747487614,7388.021541763353,1404.7261318388066,788.9884894020269,44.30718209890976,506.8095158332846,15.753026640808937,1130.0378402469078,685.0489344723821,500.17799984318657,100,848,5.02,4.72,5.45,5.02,DISCOM-3,10.193110024505271,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.1,7.4,Notes placeholder,2023,0.008140733677609943,7.371655513541437
Bihar,122000000,25764,15341,3472,2069.9944017292974,418.5324749307716,346.4431967656589,176.81848478631647,741.190563532251,287.09423049371844,256.88035170992225,128.41534671090074,153.14260709510833,48.32954082991021,65.02859277605467,10.492256033882462,66.16585302207659,39.6570043382084,36.689733063562464,23,163,7.93,8.35,7.84,8.83,DISCOM-4,12.061546164078354,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,5.3,7.6,Notes placeholder,2023,0.004238875743175456,0.05486649947394785
Chhattisgarh,20000000,3675,7406,18997,12490.338826664713,2474.162174377255,1427.9560559634904,1496.8999197922296,2043.8929856958614,1100.8063034390943,3803.9681274389377,1309.692132610039,854.4610719892556,22.40900604870445,238.29350886978517,17.070037823002377,326.7478063197801,193.42166705456413,177.9564756771725,68,258,7.19,6.82,7.78,7.33,DISCOM-3,14.945724992541228,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,6.4,6.7,Notes placeholder,2023,0.03217573708746762,2.247172666444607
Goa,85000000,32694,109861,28689,8698.905250111797,4553.026196997612,3509.4403991727154,1810.083497094617,3193.7728436441575,272.37763096308265,1730.2070220536111,1642.468273306981,346.999727241064,38.96522430834915,256.6860199475205,24.226137687120804,996.2450867064747,802.9523165138687,381.0689801837295,10,787,6.61,6.65,7.53,6.06,DISCOM-2,10.941425137644472,Policy notes placeholder,Projects placeholder,Grid constraints placeholder,4.9,6.5,Notes placeholder,2023,0.002336461710229476,0.20917678381255989
