datetime,state,district_name,market_name,commodity_name,variety,tempmax,tempmin,temp,dew,humidity,precip,windspeed,solarradiation,uvindex,min_price,max_price,modal_price
02-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,20.3,25.1,20.4,77.4,2.6,14.8,243,8,,,
03-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,21.3,25.4,20.5,76.4,9.1,13,230.5,8,,,
04-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,20.3,25.2,20.7,77.9,8,16.6,255.4,9,,,
05-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,20.6,24.7,20.2,78.1,10.2,9.4,224.9,9,,,
06-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,20.6,24.7,20.5,78.9,4,5.4,223.5,8,,,
07-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,21,25,21.1,80.1,5.1,14.8,204,8,,,
08-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,21.1,24.8,20.6,79.6,7.1,13,214.4,8,,,
09-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,20.6,24.4,20.6,81.1,9.5,16.6,221.5,8,,,
10-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,20.9,24.6,21.2,82.8,2.4,13,227.2,8,,,
11-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,21.6,25.4,21.1,79,5.5,7.6,215.8,8,,,
12-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,20.8,25.5,20.9,77.6,15.1,14.8,217.4,8,,,
13-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,21.2,25.1,20.8,79.3,8.9,18.4,224.4,8,,,
14-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,22.2,25.8,21.3,77.8,2,22.3,239.2,8,,,
15-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,21.8,24.9,21.2,81.8,11.3,18.4,200.1,8,,,
16-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,21.6,24.1,21.4,85.8,11.6,16.6,155.1,7,,,
17-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,20.8,23.7,21.1,86.6,7.1,20.5,138.6,5,1000,1000,1000
18-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,21.2,24.5,20.8,81.2,3,22.3,171.1,6,1000,1000,1000
19-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,20.6,24.3,21.1,83,4.5,16.6,198.8,8,1000,1000,1000
20-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,21.2,24.3,21.1,83.5,20.2,22.3,170,7,,,
21-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27,15.1,22.4,21,92.6,55.1,25.9,47.1,2,1000,1000,1000
22-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,25,19.5,22,20.8,93.2,35.4,22.3,77.8,4,1000,1000,1000
23-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,19.7,22.8,20.4,87,3.3,25.9,150.6,6,,,
24-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27,19.5,22.7,19.6,83.6,12.8,29.5,105.7,5,1000,1000,1000
25-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,19.6,22.8,20.2,86.9,8.8,37.1,194.5,7,1000,1000,1000
26-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27,18.9,22.2,20,87.8,8.3,35.3,130.6,6,,,
27-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,19.9,23.5,19.8,81.4,8,18.4,179,6,,,
28-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,20.4,23.8,20.3,82,1.1,29.5,194.3,7,,,
29-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27,13.4,22.3,20.1,87.9,4.4,22.3,146.9,6,,,
30-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26,19.9,22.3,20.6,90.5,14.7,27.7,50.4,2,,,
31-10-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27,18.8,22.4,20,87.1,4,25.9,90.3,3,,,
01-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,19.5,23.8,18.1,73.4,2.8,20.5,187.3,8,,,
02-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,19.9,24.6,19.3,74.4,3.7,18.4,228.2,8,,,
03-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,20,24.5,19.9,77.8,1.8,16.6,217.2,8,,,
04-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,19.6,24.3,19.3,76,0,16.6,253.9,9,,,
05-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,19.2,24.7,18.1,70,0,14.8,241.9,9,,,
06-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,20.7,25,20.3,76.7,3.5,14.8,215.9,7,,,
07-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,19.6,24.3,19.8,77.9,6.1,14.8,214.5,8,,,
08-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,20.7,24.4,20.5,80.1,4,16.6,171.1,7,2000,2500,2300
09-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,20.5,24.4,20.7,81,7.3,13,177.6,7,,,
10-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,20.9,24.4,20.7,81.7,4.2,16.6,173,7,,,
11-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,20.1,24.2,20.4,80.6,2.1,13,194.4,7,,,
12-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,20.6,23.8,19.6,78.8,0,24.1,217.4,8,,,
13-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,19.1,23.6,18.3,74.1,0,27.7,235.1,9,,,
14-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,18.2,23.3,18.9,77.6,1.1,27.7,175.4,6,,,
15-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,20.3,24.6,20,77.7,3.7,20.5,182.3,7,,,
16-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,21,25,20.6,78.8,6.6,20.5,179.5,6,,,
17-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,21.2,24.4,20,78.3,0.2,18.4,199.3,8,,,
18-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28.6,19.7,24,19.6,77.6,0.9,20.5,182.5,7,,,
19-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,21.3,24.7,20,77.1,1.4,22.3,189.4,7,1000,1000,1000
20-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,21.2,24.6,20.4,79,11.5,18.4,169.2,7,1000,1000,1000
21-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,21,24,20.5,82,2.2,20.5,176.9,6,,,
22-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,19.8,23.6,20.2,82.3,1.1,18.4,132.8,5,1000,1000,1000
23-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,19,24,19,75.3,0.2,25.9,203.8,8,,,
24-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,19.7,23.7,19.2,77.3,0,18.4,219.1,8,,,
25-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,19.6,23.6,19.2,77.6,0,31.7,201.6,8,,,
26-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,18.6,23.2,17.7,73.6,0,29.5,232.3,8,1000,1000,1000
27-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,19.3,23.4,19.5,80.2,2.5,27.7,172.7,7,,,
28-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27,20.2,23.2,20,82.7,1,22.3,123,5,1000,1000,1000
29-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,19.7,24.1,20,79.3,1.8,24.1,155.7,6,1000,1000,1000
30-11-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,25,20.3,22.8,19.9,84.7,16.1,25.9,111.3,5,1000,1000,1000
01-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26,18.6,22.5,20.7,90.2,28.1,24.1,65.8,3,,,
02-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26,20.8,22.8,20.4,87.1,6.2,27.7,78.6,3,1200,1500,1400
03-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26,20.2,22.5,19.6,84.7,2.1,25.9,87.4,5,1000,1000,1000
04-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,18.9,23.1,18.6,78.3,0.8,33.5,151.5,6,1000,1000,1000
05-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,17.5,22.4,17.3,74.6,0,27.7,206.4,8,1000,1000,1000
06-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26,19,22,17.7,77.5,0,29.5,205,8,,,
07-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,17.2,22.2,18.1,78.5,0.2,27.7,178.7,6,,,
08-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27,19.3,22.5,18.6,80.1,1,25.9,151.6,6,,,
09-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,17,22.4,17.2,74.3,0,27.7,194.5,8,,,
10-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,17.3,22.3,16.6,72.6,0,24.1,229.9,8,,,
11-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,15.4,22.6,17.4,74.5,0,13,225,8,,,
12-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,18,22.8,17.8,75.1,0,13,216.3,8,,,
13-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,18,23,17.5,74,0.2,18.4,198.3,8,1200,1500,1300
14-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27,19.1,22.6,20,86.1,18.2,33.5,48.1,2,,,
15-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27,17,21.9,18,80,0.1,25.9,191.3,7,,,
16-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,17.5,22.2,16.8,73.9,0,31.7,219.6,8,1000,1000,1000
17-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,18.2,22.3,18.2,79.2,0.8,18.4,125.3,4,1000,1000,1000
18-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,17.8,22.8,17.4,74,0,29.5,174.5,7,1000,1000,1000
19-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,18.8,22.8,18.3,76.9,0.5,31.7,119.3,4,,,
20-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,17.2,21.8,17.6,78.7,0,20.5,186.6,8,1000,1500,1200
21-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,17.8,22.6,17.8,76.3,0,22.3,171.3,7,,,
22-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27,18.4,22.5,18,76.6,0,22.3,215.8,8,,,
23-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27,18.7,22.3,18.4,79.3,0,20.5,137.4,5,,,
24-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,18.6,23,18.6,77.7,0.5,14.8,169.1,7,,,
25-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,19.1,23,19.6,82.3,0.6,20.5,137,6,,,
26-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,19,23.1,19.4,81.1,0,11.2,136.1,5,,,
27-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,19.8,24,19.8,79,0,16.6,159.9,6,,,
28-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,20.1,23.8,17.8,71.7,0,22.3,163.3,6,,,
29-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,18.3,23.2,17.3,71.6,0,16.6,189.5,7,,,
30-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,17.7,23.3,16.6,68.5,0,20.5,223.4,9,,,
31-12-2019,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,18.9,23.1,17.8,73.6,0,16.6,168.8,6,,,
01-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,19.2,23.6,18.4,74.9,0.4,20.5,176,7,,,
02-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,19.5,23.9,18.9,75,0.7,11.2,179.9,7,,,
03-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,20,24.1,19.2,75.3,0.1,13,224.7,8,,,
04-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,19.1,24.8,18.3,69.5,0,11.2,194.2,7,,,
05-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,20.7,25,18,67.8,0.5,14.8,175.1,6,,,
06-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,19.6,23.9,18.6,73.7,0,27.7,174,6,1200,1600,1500
07-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,19.4,23.9,17.4,70.1,0,31.7,201.2,7,,,
08-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,17.4,23.5,16.8,69.7,0,11.2,231.2,9,,,
09-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,17.4,23.3,16.8,68.9,0,11.2,248.4,9,,,
10-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,17.8,23.6,15.5,64,0,20.5,241.8,9,1000,1500,1200
11-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,16.1,22.3,14.5,64.3,0,20.5,253.9,9,,,
12-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,14.3,21.5,14.1,64.9,0,22.3,248.4,9,,,
13-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,15.4,21.9,14.9,67.6,0,11.2,248.3,9,,,
14-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,16.7,23.1,15.7,66,0,11.2,255.7,9,,,
15-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,16.9,22.4,14.3,63.3,0,11.2,254.6,9,,,
16-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,15.8,22.1,14.2,63.3,0,11.2,237.5,8,,,
17-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,17.4,22.6,14.3,61.6,0,9.4,259.5,9,,,
18-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,17.6,23,16.3,67.4,0,20.5,181.1,8,,,
19-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,19.7,24,18.3,72.7,0.1,14.8,196.1,7,,,
20-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,18.1,24.3,16.6,65,0,14.8,234.3,8,,,
21-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,18.6,23.8,14.5,60,0,22.3,259.1,9,,,
22-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,17.3,23.8,15.4,63.1,0,24.1,259.1,9,,,
23-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,18.4,23.6,16.9,68.3,0,25.9,247.8,9,,,
24-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,17.3,23.4,14.4,61.6,0,22.3,266.3,9,1800,2400,2000
25-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,15.5,22.7,12,55.8,0,16.6,268.1,9,,,
26-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,14.6,22.2,10,50.4,0,18.4,271,9,,,
27-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,16.5,23.7,13.7,56.8,0,22.3,267.4,9,,,
28-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,18.1,24,16.3,64.5,0,13,236.5,9,,,
29-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,18.6,25,15.7,59,0,11.2,245.1,9,,,
30-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,19,25.1,13.6,51.5,0,18.4,264.9,9,,,
31-01-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,18.2,25.2,14.9,55.4,0,13,267.3,9,1500,2200,2000
01-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,19.9,24.8,15,56.2,0,18.4,261.6,9,,,
02-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,19.2,24.7,14.2,54.7,0,22.3,241.6,9,,,
03-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,18.1,24.1,14.2,57.7,0,22.3,272,9,,,
04-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,17.4,23.4,13.2,55.1,0,14.8,276.4,10,,,
05-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,18.8,24.3,14.9,57.7,0,14.8,226.1,9,,,
06-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,18.4,24.2,16.1,62.8,0,13,237.4,9,,,
07-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,13.8,23.9,16.1,63.4,0,18.4,201.6,7,,,
08-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,17.5,24.8,15.8,60.6,0,22.3,259,9,,,
09-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,19.1,25,15.9,59.3,0,14.8,210.5,8,,,
10-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,20,25.3,15.7,57.4,0,20.5,246.6,9,,,
11-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,16.9,24.3,14.4,57.7,0,24.1,275.9,10,,,
12-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,19.3,24.5,15.7,60.8,0,22.3,273.2,10,,,
13-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,19.8,24.8,16,61,0,24.1,277.2,10,,,
14-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,18.5,24.3,13.9,55.6,0,14.8,272.7,9,1400,1800,1600
15-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,18.7,25.1,15.4,58.1,0,20.5,279.2,10,,,
16-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,19.1,24.9,13.3,52.2,0,18.4,287.3,10,,,
17-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,17.3,24.5,10.4,45.4,0,20.5,294.6,10,,,
18-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,17.6,24.2,10.3,45.1,0,25.9,295.2,10,,,
19-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,16.9,23.6,12.4,52,0,20.5,288.3,10,,,
20-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,17.7,24.5,11,47,0,22.3,296.3,10,,,
21-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,16.5,24.5,12,50.2,0,24.1,296.8,10,,,
22-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,17.1,24.8,14.3,56.3,0,25.9,282.1,10,,,
23-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,18.7,24.3,15.9,62.7,0,22.3,279.6,10,,,
24-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,18.4,24.2,14.7,58.2,0,18.4,275.2,9,,,
25-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,19.4,25.2,14.5,54.4,0,22.3,290.7,10,,,
26-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,19.5,25.7,14,51.3,0,18.4,250.6,9,,,
27-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,20.6,26.3,15.2,53,0,20.5,236.6,9,,,
28-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,20.7,25.9,15.5,55.5,0,18.4,273.2,9,,,
29-02-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,19.5,26.2,15.6,54.7,0,18.4,245.5,9,,,
01-03-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31.4,19.9,25.8,16.6,58.6,0,11.2,233.6,8,,,
02-03-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30.5,21,25.1,18.8,68.9,0.3,14.8,174.3,6,,,
03-03-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,21.4,25.9,18.5,65.8,0,18.4,224.4,8,,,
04-03-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,19.5,25.7,18.4,66.5,1.5,14.8,224.8,9,,,
05-03-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,20.5,26.3,19,65.6,2,24.1,213.1,8,,,
06-03-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,20.6,26.2,18.5,64.4,0.2,22.3,229.9,8,1500,2200,2000
07-03-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,20.8,26.7,17.9,61.4,0.5,13,228.4,9,,,
08-03-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,21.5,26.7,18.8,64.1,1.3,18.4,233.6,8,,,
09-03-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32.3,21.8,26.6,18.2,62.3,0.4,13,247.6,10,,,
10-03-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,21.8,27.1,18.3,60.5,0,25.9,279.7,10,,,
11-03-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,20.9,26.9,16.8,56.6,0,14.8,286.8,10,,,
12-03-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35,20.5,26.9,16.7,56.4,0,18.4,301,10,,,
13-03-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,20,26.7,13.9,48.4,0,22.3,307.6,10,1500,2500,2000
14-03-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,20.2,26.8,14.3,48.9,0,18.4,305.6,10,,,
15-03-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,20.9,27,13.5,46.5,0,18.4,298.9,10,,,
16-03-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35,20.8,27.4,15.2,49.8,0.2,14.8,296.8,10,,,
17-03-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35,21.4,27.1,15.7,52.1,0,24.1,305.7,10,,,
18-03-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35.9,19.7,27.1,12.1,45.8,0,27.7,313.5,10,,,
19-03-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35,20.6,27.9,14,45.8,0,24.1,304.8,10,,,
20-03-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,21,27.1,17.6,57.6,0.4,29.5,255.5,9,1800,2200,2000
21-03-2020,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,20.6,26.8,17.2,60.7,0.1,14.8,257.7,9,,,
